reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment
dfe6cf46-5b63-485a-af92-b6a1fb93225e,Taha Nur,https://play-lh.googleusercontent.com/a/ACg8ocIiJQuwvU6-nOJsqE7Ox11e_Vlyz63es_jFCQXBlUg3mzoZPg=mo,ውድድሩ ከባድ ነው ብዙ አማራጮች እየመጡ ነው አገልግሎታችሁን ጥራት ጨምሩበት,3,0,0.39.07-AFTERGLOW,2022-07-29T22:35:49,"Please let us know what exactly you wish we could improve our service? Please email us at support@ride8294.com, so we could improve it based on your feedback.",2022-08-01 13:08:55,0.39.07-AFTERGLOW,ውድድሩ ከባድ ነው ብዙ አማራጮች እየመጡ ነው አገልግሎታችሁን ጥራት ጨምሩበት,positive
afd01e17-85e5-4df1-984c-a763108e6b70,Tsehay Getachew,https://play-lh.googleusercontent.com/a/ACg8ocKalrh7powoN4svTxUAXIJO1D88qyTFUD5C1fDHx0O04cvYQA=mo,NEW BEE,5,0,0.39.07-AFTERGLOW,2022-07-26T00:53:15,,,0.39.07-AFTERGLOW,new bee,positive
fed886eb-67d0-4417-8b7c-2ebdd14b64f4,Asfaw Remrem,https://play-lh.googleusercontent.com/a-/ALV-UjWBKKWYVD0-kGOZjpao-55gC5vM0setPDvKdlVnm0K0iVHLSvSx2A,Its the best transport in addis abeba,5,0,0.39.07-AFTERGLOW,2022-07-24T21:29:52,,,0.39.07-AFTERGLOW,best transport addis abeba,positive
631c0b9e-83dd-4312-8b46-a09e89721781,Hanna Tamerat,https://play-lh.googleusercontent.com/a/ACg8ocIMits82JYDMD7QQiRv2iDAziriqcJlVTxXy-LpeOu3v9porQ=mo,100% useless app.,1,0,0.39.07-AFTERGLOW,2022-07-22T21:46:02,We are sad to know that your experience on the app was not satisfactory. Please share your issue with us at support@ride8294.com and we will look into it at the earliest.,2022-07-23 19:10:37,0.39.07-AFTERGLOW,100 useless app,negative
75143ebb-47df-4824-bb91-8d79cb8839ec,ARCHIE FREDDIE,https://play-lh.googleusercontent.com/a/ACg8ocLa-1Bg_I9kkcNT5p21tM4EJUdX20aCrxNg-fTHmKalJAhl=mo,"Complete Scam - Avoid at all . Shocking experience. Arrived at Airport and has to wait 45 minutes for a new driver to be found, ... Secondly, they have this weird process of asking additional fee. Ride taxi, and are not going to pay any guarantees 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭",1,0,,2022-07-13T03:45:05,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-07-20 20:47:12,,complete scam avoid shocking experience arrived airport wait 45 minutes new driver found secondly weird process asking additional fee ride taxi going pay guarantees,negative
cae67c87-1d9a-4ad8-bf4f-f2c1d105c520,Daba Daba,https://play-lh.googleusercontent.com/a-/ALV-UjXtYB8t46oa3W7lygaWsIRFpuzJfCx6CsozKyAQ09UNep0fVVk,cool,5,0,0.39.06-AFTERGLOW,2022-07-10T17:37:05,,,0.39.06-AFTERGLOW,cool,positive
a07da5a3-e33f-4786-bf13-f950e7801e92,Eliana,https://play-lh.googleusercontent.com/a-/ALV-UjVVLUlHqvN1TgEdBPUusBnSUURGLuTzWAUEgRK5u5BC5YDK0xif,Cool 😎👍👌,5,0,0.39.07-AFTERGLOW,2022-07-10T13:35:25,,,0.39.07-AFTERGLOW,cool,positive
c5f0cca0-4913-4ec7-9634-ce3b50b19375,Nathnael,https://play-lh.googleusercontent.com/a-/ALV-UjXoXqYhMc161tQSN1V8SVMbTq8b5fa73tC4DESO0Jo_JtLvX2U,you are so smart,5,0,0.39.03-AFTERGLOW,2022-07-10T10:36:54,,,0.39.03-AFTERGLOW,smart,positive
f3548b0f-3421-4455-8772-8fddb54fa3fc,Ahmedin Hassen,https://play-lh.googleusercontent.com/a-/ALV-UjXOE3kkKwJk1iTJPAK7buCAUlY-OP_egZi5D_MkAdCQO3duldPD,I proud of it,5,0,0.39.06-AFTERGLOW,2022-07-07T20:36:15,,,0.39.06-AFTERGLOW,proud,positive
8dc83811-9aa9-4b73-8f07-aff5e9f9e4f3,yektie degu,https://play-lh.googleusercontent.com/a/ACg8ocIMJ4inbp6zEj831NvRDhWeycHNUe-MtGkqoJgTdmPGM2hknQ=mo,Very intersting and best to use . Free from any threaty,5,0,,2022-07-02T19:51:49,,,,intersting best use free threaty,positive
3062fb05-7be6-471d-b866-551ed115dc37,Dr.PECHETTY SVR BABU,https://play-lh.googleusercontent.com/a-/ALV-UjWHZ17Gx2UVNAYIvbOO6DDU0gOsDUEj7SDx-prZxqYoXes4bzEb,exlent,5,0,0.39.06-AFTERGLOW,2022-07-01T17:45:51,,,0.39.06-AFTERGLOW,exlent,negative
fb74f85f-23bb-47cb-85ea-033b89defbae,Jitu Dejene,https://play-lh.googleusercontent.com/a/ACg8ocLRegQvc933DFMDgMCs512HqPJzYlzTW2J_PPdT2ocikKxkim4=mo,It doesn't even send the code at first,1,0,0.39.06-AFTERGLOW,2022-06-28T10:50:22,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-07-20 20:49:10,0.39.06-AFTERGLOW,doesnt even send code first,negative
5d79f416-b0c9-4421-be52-6a6d5ea3fd53,Jemal Muhammed,https://play-lh.googleusercontent.com/a/ACg8ocKiC1QLqtaFbIqVYxNwuH8o1TpS5wOoTfbHokuv1Cs9t0AEfIzN=mo,Drivers provided me service are sociable and Drive safe. I feel safe when use Ride application. Thanks 🙏,3,2,0.39.06-AFTERGLOW,2022-06-27T18:29:58,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2022-07-20 20:49:26,0.39.06-AFTERGLOW,drivers provided service sociable drive safe feel safe use ride application thanks,positive
baed42ec-8809-4756-8780-93497a4d70fc,Sophia Oduol,https://play-lh.googleusercontent.com/a-/ALV-UjWPIl7tFryiHkAp_IymH1MKWx0bJfFjedH7zquL4K8J1Chk7ccP0w,pleasant ride,5,0,0.39.06-AFTERGLOW,2022-06-27T12:41:04,,,0.39.06-AFTERGLOW,pleasant ride,positive
dfc07882-c22b-45be-b7a3-47bd3ae6a2ed,RAVINDER SINGH,https://play-lh.googleusercontent.com/a/ACg8ocI6axY47Z5-znyq_Tq-wiDfyQaoEkCecAaEx6K4XwDwxZavqg=mo,Nice App,5,0,0.39.06-AFTERGLOW,2022-06-26T10:02:26,,,0.39.06-AFTERGLOW,nice app,positive
b6ddc737-2aa4-40eb-9654-42505cb5da42,Edres Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocKW5E7Tin_6_YmzSjAK_gJy3Zwmgy0mrCz69pzcbXuKcq903EU=mo,tnx. Raid,5,0,0.39.03-AFTERGLOW,2022-06-19T16:43:50,,,0.39.03-AFTERGLOW,tnx raid,positive
a57054f8-9ff2-4dbe-b787-e8dc89879aff,yassin Surur (yassin Surur),https://play-lh.googleusercontent.com/a-/ALV-UjX1ZL1G7YkuhzailVtdKXFPuUUTpJIX2lbeLZ9MpXgNXhGtWglP,good app.,5,0,,2022-06-19T02:10:33,,,,good app,positive
4ea9dbbd-20c3-429e-900d-b1c339eb26fb,David Njugunah,https://play-lh.googleusercontent.com/a-/ALV-UjUPVJY3D76nByg814iRjC1OEHakLlxZGG0CMKATceQ82UQdnfQ,Quite okay,5,0,0.39.03-AFTERGLOW,2022-06-18T14:50:41,,,0.39.03-AFTERGLOW,quite okay,neutral
2e6b6243-b572-4f5e-9ab6-bcef5cc2c8c3,Robel Asfaw,https://play-lh.googleusercontent.com/a-/ALV-UjVwC_QEkD_7eJnRTP1FqJHf__FDgnYQd8-Q3sc9_lL9dNToHoIE,Very good app to use safely,5,0,0.39.06-AFTERGLOW,2022-06-18T06:15:14,,,0.39.06-AFTERGLOW,good app use safely,positive
1d0c8b85-b212-453f-aaa4-5d9e53a4060c,Khalid Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjWWdGm616yDZa7q0Dj1rwv0GU2pqy3waLj9j-2edr39Pgyez18,Bad,1,0,0.39.03-AFTERGLOW,2022-06-07T18:52:05,"Dear Khalid, Could you email your concern at support@ride8294.com please? We will review your request and fix issues. Thanks much.",2022-07-20 20:50:27,0.39.03-AFTERGLOW,bad,negative
9cdc1cf1-87a1-40b7-ad03-4434c3a820dd,Seun Joy,https://play-lh.googleusercontent.com/a-/ALV-UjXgUvwC1HBsLxtA2pA6ti_ErckGBnU2gWOegOSt2OgWbBIjRUhrPg,he's very welcoming and patient,5,0,0.39.03-AFTERGLOW,2022-06-06T06:35:05,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:49,0.39.03-AFTERGLOW,hes welcoming patient,positive
7c5c2f97-bf5e-4567-aab8-79120823035a,Fetiya Hassen,https://play-lh.googleusercontent.com/a-/ALV-UjVWBtWdVmjCoiM8GES4aqZ3a4Ff1BiArvmBB2dqFI2maP7U0vO9,its good driver,5,0,0.39.03-AFTERGLOW,2022-06-03T20:23:36,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:41,0.39.03-AFTERGLOW,good driver,positive
d92cf28b-9a72-426b-8735-0adb957d3525,Fikadu Berhe,https://play-lh.googleusercontent.com/a-/ALV-UjVkfxO955wz8odXPDORuWQOoGZEbCPs_BrLsNyhyhQTYhoBiyo,thanks its very nice 👍 driver,5,0,0.39.03-AFTERGLOW,2022-05-31T16:04:59,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:35,0.39.03-AFTERGLOW,thanks nice driver,positive
842f7bc3-5573-404e-9c1f-3b999b9660e4,Ermias Eshetu,https://play-lh.googleusercontent.com/a-/ALV-UjW7m7t-ujpGQn2sa5DOGLlGVKxSfhn2fk_JX21sm86ymXn1tXngRg,Trustworthy 🙏,5,0,0.39.03-AFTERGLOW,2022-05-29T19:06:27,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:30,0.39.03-AFTERGLOW,trustworthy,positive
99c9769e-fbb6-48a0-bb19-4fae4b5c1300,Abner Dimetros,https://play-lh.googleusercontent.com/a-/ALV-UjWA3Ra8a4aYTcSb8A6QavOYXg-x3O7qnJL-_Op6BlXb-Kph8mll,"(EDIT) This time I got another driver, H/Michael Bitew Kassa, A77593. He came to my door, waited 2 minutes, left without informing me, and then didn't answer his phone. Not the first time something like this is happening. Ride drivers are rude and ignorant. Don't bother with this app, just use feres",1,11,0.38.04-SUNDOG,2022-05-29T11:58:07,We'll look into this issue for you. Please send us a note at support@ride8294.com so that we can follow up.,2022-01-10 15:33:47,0.38.04-SUNDOG,edit time got another driver hmichael bitew kassa a77593 came door waited 2 minutes left without informing didnt answer phone first time something like happening ride drivers rude ignorant dont bother app use feres,negative
75f7fabd-5ce9-4930-9dc7-6ffeaded8b78,Morning Stars,https://play-lh.googleusercontent.com/a/ACg8ocJNBea9xHsk1CVFKVtVHYAlnrMTCH_z1LssOJbjSJQXOUmhxA=mo,At the start almost all drivers are having ethics and their drive was safe but recently for no reason on the contrary don't fell safe while they are driving. Maybe lack of experience and some are not familiar with the city. Please safety and ethics first. Money comes later as a company.,2,0,0.39.03-AFTERGLOW,2022-05-28T20:42:00,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to support@ride8294.com.,2022-07-20 20:50:55,0.39.03-AFTERGLOW,start almost drivers ethics drive safe recently reason contrary dont fell safe driving maybe lack experience familiar city please safety ethics first money comes later company,negative
5219febe-894d-4dbb-bf4a-b6d23da3b9ba,miro deniro,https://play-lh.googleusercontent.com/a/ACg8ocJkX5RMTzDavHbOTFYdlMqGtoyKWbbLvzCMtL70BFAcMogCxw=mo,it's great but of course some drivers say they are coming and then for some reason they don't come and give any excuse! overall its OK!,4,10,0.39.03-AFTERGLOW,2022-05-28T15:34:57,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-07-20 20:51:12,0.39.03-AFTERGLOW,great course drivers say coming reason dont come give excuse overall ok,neutral
a2f3f20e-c044-46e8-b7a0-62388cca5736,Amarech Tadesse,https://play-lh.googleusercontent.com/a/ACg8ocKoRc2ZQs_Eg6wp_hpnk2tdMUch0t0uESg75XXLJiWjhaRu6g=mo,"Secured application,thanks ride",5,0,0.37.07-FOGBOW,2022-05-28T10:18:53,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:16,0.37.07-FOGBOW,secured applicationthanks ride,positive
ef25fe8b-8fbe-4d0f-90d5-7bdeaf4810cb,Jeremy Ireland,https://play-lh.googleusercontent.com/a-/ALV-UjU22w_2c0kedGYlPdCWqWtz4AB_yO1gM71eyXoXW-uPuaPFH18eOg,Great! So easy to use and very convenient for getting around the busy streets of Addis Ababa.,5,5,0.39.03-AFTERGLOW,2022-05-26T19:54:52,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:20:10,0.39.03-AFTERGLOW,great easy use convenient getting around busy streets addis ababa,positive
cfca4164-eec3-4d14-88ee-8bb2e2cec6cd,tigist berihun,https://play-lh.googleusercontent.com/a/ACg8ocIE_Cuii3HK3sjRLHK1E22zoQIB-LJ-_9SzrZweOoMgmuxuRQ=mo,👎👎👎the most annoying app,1,0,0.39.03-AFTERGLOW,2022-05-24T23:36:00,Very sorry to hear that you don't like our app. Would you mind telling us what you dislike about it? Please write to us at support@ride8294.com. We'll be grateful for your feedback.,2022-07-20 20:51:26,0.39.03-AFTERGLOW,annoying app,negative
1fc1b790-c98e-440c-ae71-ff39c8eb98dc,semer romodan,https://play-lh.googleusercontent.com/a-/ALV-UjWj1C0XQE6VtDkIqv2_-RJ8iepu0lfqPpTJKxTnbvN9s8ZO57g,Nice app,5,0,0.39.03-AFTERGLOW,2022-05-24T15:29:34,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:19:56,0.39.03-AFTERGLOW,nice app,positive
909c6bad-001b-4576-aa7b-b47c67000bd1,Isaac Munene Ndereba,https://play-lh.googleusercontent.com/a-/ALV-UjWKlID0p81R9bigfjEfUSt0i0X2ACzJkVBaLh3LTAlyg6_7DPg,"Used this app in Addis. Good, friendly drivers.",5,1,0.39.03-AFTERGLOW,2022-05-22T17:31:18,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:19:42,0.39.03-AFTERGLOW,used app addis good friendly drivers,positive
5c24663b-9061-4350-89bf-3c213b5aa6c6,Aachal Khilani,https://play-lh.googleusercontent.com/a-/ALV-UjXjg2hSKL2mp1RsToR3JdR8GSw8UPE6X2xF-zv7oansZJMIQBV-,Experience was good !!! Feature of having showing receipts (on email and pdf) after ride is completed will be quite helpful.,4,0,,2022-05-22T10:55:27,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-07-20 20:52:10,,experience good feature showing receipts email pdf ride completed quite helpful,positive
957cdd40-a6e3-4dea-a72a-a02e83dc8b2e,Fraol Yadeta,https://play-lh.googleusercontent.com/a-/ALV-UjUsfpbDjKYK610YRd_7KVC8nBBFplgiEF2OksjNfxEwB6JU7TTP,It's became more expensive,4,0,0.38.04-SUNDOG,2022-05-19T15:35:45,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to support@ride8294.com.,2022-11-01 20:19:33,0.38.04-SUNDOG,became expensive,negative
3921f32d-69a0-4926-8084-b66fd067e110,abdu musema,https://play-lh.googleusercontent.com/a-/ALV-UjW9-WCr8FXIGnr20RPh3N9IHlwPCrV5otW_fqEFN1r4-T3BGmof,it is good,5,0,0.36.04-SUBSUN,2022-05-19T15:12:05,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:19:19,0.36.04-SUBSUN,good,positive
56eadf5c-5bd2-4586-8671-e8e6ad9cd376,menur murida,https://play-lh.googleusercontent.com/a-/ALV-UjXBlGY2rb6dnHSssb8ikfn7QiZING2ChJSeEtwluNaMsfqRpfxp,v good,5,0,0.39.03-AFTERGLOW,2022-05-18T00:26:55,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:19:13,0.39.03-AFTERGLOW,v good,positive
cd6fd823-a12a-4499-9cb1-5b3bed6ca8d4,ferensay muluwongel church,https://play-lh.googleusercontent.com/a-/ALV-UjVNy9nK37rGQI3zsbfFLhCd6rQjhhA6rA9zckCMM-psEgly9NM2,well organized,5,0,0.39.03-AFTERGLOW,2022-05-17T20:28:57,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:19:07,0.39.03-AFTERGLOW,well organized,positive
01f38585-92f9-49c0-9477-c5a7ce5e47e2,mohammed abdulaziz abdukarim,https://play-lh.googleusercontent.com/a/ACg8ocIDym0qfLrCSosNd5uYlZ6UvvIa8FmOHUkXYiXEGYE4Gjow=mo,Remove,5,0,0.39.03-AFTERGLOW,2022-05-17T14:03:48,,,0.39.03-AFTERGLOW,remove,negative
55ca46b2-4df4-4416-bf4d-d0c11af04fee,Yidnekachew Tigistu,https://play-lh.googleusercontent.com/a-/ALV-UjVvvYWKOHJ_GdF6xY2ytnc-v3ikaSYCcC1V81IoG1NkN1QbW2c,Easily ...,5,0,0.39.03-AFTERGLOW,2022-05-16T00:37:56,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:18:53,0.39.03-AFTERGLOW,easily,positive
9fd32552-4bf3-450c-8499-8589af6f848c,SISAY YIRDAW,https://play-lh.googleusercontent.com/a-/ALV-UjU1_5vHLKsxKshWQPBIABUZcjWG469Oyr5e9Vo3Ck4_Cmr2w1g,Useless app plus stolen idea.,1,0,,2022-05-15T18:50:58,"Hi, can you elaborate your concern so that we can assist you better? Please contact us at support@ride8294.com.",2022-11-01 20:18:41,,useless app plus stolen idea,negative
dcc2d844-1861-470e-89e5-6a8ba55758cf,Ayenew Demeke,https://play-lh.googleusercontent.com/a-/ALV-UjWWIaBS8EdY1hsA8faicCNuShGYbCRF20FegZcGf96tBDZXyqAH,"Great job, pioneering such a great way in Ethiopia",5,0,0.38.04-SUNDOG,2022-05-15T16:13:41,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@ride8294.com if you have any questions.",2022-11-01 20:18:24,0.38.04-SUNDOG,great job pioneering great way ethiopia,positive
d733d1bc-3812-45a7-b5e1-7e316fda0df2,Nhatty O,https://play-lh.googleusercontent.com/a/ACg8ocKJL5Q0bIBZcxElpGxP92Qfy9266tZ0TLzBH84RVyfQf_MRlA=mo,"The map must be updated ,It doesn't show the exact location , I always open google map then mark on ride , this must be fixed",1,0,,2022-05-14T12:26:33,"Please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at support@ride8294.com with your contact details and relevant screenshots.",2022-11-01 20:18:12,,map must updated doesnt show exact location always open google map mark ride must fixed,negative
8a2fc5b9-2545-4d2b-bfff-51c917f54351,Linda Okech,https://play-lh.googleusercontent.com/a/ACg8ocKC7HYTs0rETxrLr4cYOE8iKjB4SltjRWcKqoJ2-FfBh4dnwQ=mo,"The most useless app of all time. How can someone request for a ride and wait for over an hour before a driver is assigned!! Thanks to this BS now we know other apps exist. For your own good, don't rely 100 on the up. There are other taxi app have them as well and thank me later. Disappointed.",1,178,0.39.03-AFTERGLOW,2022-05-10T17:57:50,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-11-01 20:17:43,0.39.03-AFTERGLOW,useless app time someone request ride wait hour driver assigned thanks bs know apps exist good dont rely 100 taxi app well thank later disappointed,negative
e482f4d4-b25d-4369-b103-fc56c3e3b030,Robie Shamsan,https://play-lh.googleusercontent.com/a/ACg8ocKUUSCTTuUfByu_M0Rn3dYQdfJuqVyvJjRxf7USIWMyn99UJQ=mo,the trip was great 👍,3,0,0.39.03-AFTERGLOW,2022-05-07T08:50:15,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2022-11-01 20:17:20,0.39.03-AFTERGLOW,trip great,positive
7f4ee2a7-14a3-4f47-b7c8-8e4ec16813ae,Bruk Berhane Asfaw,https://play-lh.googleusercontent.com/a-/ALV-UjXPivyQdpBIw7tYJ0GQPWZaS4ygGhxLgrj5_kWiwYwhd-7TWX4,The update notes crack me up and the service is invaluable! Your hard work shows. Providing some cashless options would make this the perfect ride app for my everyday use!,4,87,0.39.03-AFTERGLOW,2022-05-06T17:35:46,"Hi,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at support@ride8294.com.",2022-05-06 16:52:53,0.39.03-AFTERGLOW,update notes crack service invaluable hard work shows providing cashless options would make perfect ride app everyday use,negative
a4308d4e-40b6-4f19-b721-eaa49ecc74be,Issam Bahaj,https://play-lh.googleusercontent.com/a-/ALV-UjWXuJWVCGqNR7jrFJTiydenA08mO08jd2r-9KRIT-4b-Ero7066WQ,Their drivers they don't know the city. Train them before they start driving,2,0,0.39.03-AFTERGLOW,2022-05-04T21:59:21,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-05-06 16:48:28,0.39.03-AFTERGLOW,drivers dont know city train start driving,neutral
8071dd06-8ff3-4f91-bbc6-4bc60773e3c7,shehab nasser,https://play-lh.googleusercontent.com/a/ACg8ocLmv0PMuT-x44fO0t5jsWRLKabtQePTALm4cAd_TevcV2NbsA=mo,reviews,1,0,,2022-05-04T17:38:20,"Hi, can you please provide details so that we know the reason for the low rating. This will help our team to improve our app and serve you better. Looking forward for your response. You can also reach out to support@ride8294.com.",2022-05-06 16:48:38,,reviews,neutral
c43f3c2d-96d0-4b09-b4ea-bfe58edaa827,Bisrat Yibekal,https://play-lh.googleusercontent.com/a-/ALV-UjVnwYG_rBrRwebvFj7BWrKibPwVPho7pyDY8cTqM7mqcVhctH0Dvw,This is the best so far.,4,0,0.34.05-ANTHELION,2022-04-30T15:57:49,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2022-05-06 16:48:48,0.34.05-ANTHELION,best far,positive
00013d44-71cf-49bb-afd1-2bdd75830d6b,Daniel Girma,https://play-lh.googleusercontent.com/a/ACg8ocKFFn_NEhQyuFIRI603p-NR4scCs3qhBcGbxQbiEpUvrs9Zvjo=mo,excellent app 👌 👏 👍 and excellent service.,5,0,0.39.03-AFTERGLOW,2022-04-29T18:54:10,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2022-05-06 16:48:58,0.39.03-AFTERGLOW,excellent app excellent service,positive
eb499c8b-1839-4055-9bd5-395e17f73f4d,Ethio Rocks,https://play-lh.googleusercontent.com/a-/ALV-UjVWomHFcvBDWAZPn_kNfPI19EKNTOLdKZXYKGUZQ4fVnNa95nx9,I like the app but i have a hard time getting discount code,4,1,0.39.03-AFTERGLOW,2022-04-28T18:38:38,That doesn't sound right! We release lots of coupons at least once per week. Please give us more information at support@ride8294.com so that we can investigate.,2022-05-06 16:49:34,0.39.03-AFTERGLOW,like app hard time getting discount code,positive
62ce6701-5b28-4d9f-b659-5a928ce1ef66,abel tadesse,https://play-lh.googleusercontent.com/a-/ALV-UjXKrNnInr98m5hlY6EZ8JnR9Il55m4z1jq0rmdE2zHCS5n8-kcc,Its hard to register. The confirmation code that is texted to phone number is unable to reach. Please check it.,2,37,0.39.03-AFTERGLOW,2022-04-27T18:05:35,"We are glad to inform you that the issue with registration has been sorted out. You should be able to register seamlessly. If you have any other trouble, please contact us on support@ride8294.com and include your mobile number.",2022-05-06 16:49:46,0.39.03-AFTERGLOW,hard register confirmation code texted phone number unable reach please check,negative
0d4dcc23-8f1c-4f42-878b-34d71d0af7d2,Elyas Kassa,https://play-lh.googleusercontent.com/a/ACg8ocLKiyEBnUzmFJBqPK7XKnizACvScMCTeynBS08gk_AHOB9qpg=mo,You need to rank or certify for the driver who speaks English.,3,0,0.39.03-AFTERGLOW,2022-04-26T21:01:35,Hello! Thank you for rating us. We evaluate this channel and add drivers who can communicate in English after collecting certificate showing they can speak and write. Please share your ideas on how we can make the app better at support@ride8294.com. Thank you.,2022-05-06 16:50:49,0.39.03-AFTERGLOW,need rank certify driver speaks english,positive
1cc72f68-f5cd-45b9-ad31-77a7767b3e87,Nathaniel Alemu,https://play-lh.googleusercontent.com/a-/ALV-UjUaSvYBGHJPpOvk_pv4-KUz02bPxeScnJ9gFaCNGA0pFI4pOjOY,"Bad system, SMS OTP doesnt work... Etc",1,0,,2022-04-26T15:33:27,"Hi, sorry for the inconvenience caused. We have fixed the issue. Kindly update the app and do give us 5 stars if you're happy with our service.",2022-05-06 16:51:02,,bad system sms otp doesnt work etc,negative
70e9b612-ab18-451e-9dfc-3f9f909ecfd7,mare mare,https://play-lh.googleusercontent.com/a/ACg8ocKR07PxNMthSW4bh0IWSKxIIsPMkSyrD1EPOoofFHbMrhDMpQ=mo,"Good driver experience 👍 but the app is not working for me I changed phones and tried to upload it, it keeps saying wil send sms but I have yet to receive it you need to fix this esu asap.",4,103,0.39.03-AFTERGLOW,2022-04-26T13:09:26,Thanks for your thumbs up. We have now resolved the issue. Please send us a note at support@ride8294.com so that we can follow up.,2022-05-06 16:51:45,0.39.03-AFTERGLOW,good driver experience app working changed phones tried upload keeps saying wil send sms yet receive need fix esu asap,positive
5869911a-09f4-4190-af0a-ab2b66833238,Aseneyat Harum,https://play-lh.googleusercontent.com/a/ACg8ocKKhPoR_kBX2QxZkCo_oUHZdY7PYAeYuktpqM4XGg1wni19PA=mo,Alem gena,5,0,,2022-04-25T22:33:46,"Thank you so much for your encouraging star ratings!
",2022-11-01 20:16:46,,alem gena,neutral
b9851c7b-6020-47cc-8aac-a4cbfa01f3b3,Hamudi Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjVeN4yZI-TLCZd5JSuGwJC6CF83UzgSpUbBy4PDX55vj2Q3q78J,it's amazing but the drivers don't have rap songs 😔,4,0,0.39.03-AFTERGLOW,2022-04-25T13:19:26,That doesn't sound right! Can you give us more information at support@ride8294.com so that we can investigate.,2022-05-06 16:52:02,0.39.03-AFTERGLOW,amazing drivers dont rap songs,positive
d7e2bf6c-f161-44e9-8595-f6d0e2fdd8fe,Helen Eshete,https://play-lh.googleusercontent.com/a/ACg8ocI1ncycQcY7RaXyFrE5JFZ1d_zV21jA-k__B83__h_Zwz4xZQ=mo,One of the best and easy app in Ethio Thanks ride,5,1,0.39.03-AFTERGLOW,2022-04-25T08:11:27,Thanks a lot for your rating and safe rides :) We love you <3,2022-11-01 20:16:34,0.39.03-AFTERGLOW,one best easy app ethio thanks ride,positive
c968239a-fce0-49f6-a4ac-67a96be63450,tsegaye ayfokru,https://play-lh.googleusercontent.com/a-/ALV-UjVN2MgSrcqlfYOij27mqHql0ELhn5jNoFBSwvHC_psSSfnbMRhh,Mert,4,0,0.37.07-FOGBOW,2022-04-19T06:21:58,"Dear Tsegaye, thank you for your comment as it helps us improve our service. could you provide us the reason to rate us one star only? Maybe if you have misunderstood our service, please feel free to email us at support@ride8294.com and we will be happy to assist you anytime. Thank you",2022-05-06 16:53:18,0.37.07-FOGBOW,mert,neutral
